#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:file76a54892883c" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:file76a54892883c" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:file76a54892883c">
#                <taxonset id="TaxonSet.file76a54892883c" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:file76a54892883c" name="distribution" x="@birthRate.t:file76a54892883c">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:file76a54892883c" name="distribution">
#            <parameter id="clockRate.c:file76a54892883c" name="x">1.0</parameter>
#            <Uniform id="Uniform.150" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="auto_name_1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:file76a54892883c">
#            <taxonset id="auto_name_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.151" name="distr">
#                <parameter estimate="false" id="RealParameter.300" name="mean">10.0</parameter>
#                <parameter estimate="false" id="RealParameter.301" name="sigma">0.01</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@file76a54892883c" id="treeLikelihood.file76a54892883c" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:file76a54892883c">
#            <siteModel id="SiteModel.s:file76a54892883c" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:file76a54892883c" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:file76a54892883c" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:file76a54892883c" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:file76a54892883c" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:file76a54892883c" id="StrictClock.c:file76a54892883c" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.file76a54892883c	TreeHeight	YuleModel	birthRate	logP(mrca(auto_name_1))	mrca.age(auto_name_1)	clockRate
388000	-20.27742134509072	-16.635532333438686	-3.6418890116520335	-16.635532333438686	9.99644196045623	-7.264822437460266	0.1222596490132459	3.6229334258082324	9.99644196045623	Infinity
389000	-21.29416384402836	-16.635532333438686	-4.658631510589676	-16.635532333438686	10.004445283218493	-8.24606044891003	0.17047303599768984	3.587428938320355	10.004445283218493	Infinity
390000	-19.864771936393236	-16.635532333438686	-3.229239602954551	-16.635532333438686	9.995504667605857	-6.814431189068822	0.06485948583800842	3.585191586114271	9.995504667605857	Infinity
391000	-20.77238869633284	-16.635532333438686	-4.136856362894152	-16.635532333438686	10.013499483602125	-6.91190772805737	0.11414542506503055	2.7750513651632183	10.013499483602125	Infinity
392000	-20.582149890767734	-16.635532333438686	-3.9466175573290494	-16.635532333438686	10.00824642714285	-7.292831407000751	0.058103531810660594	3.3462138496717015	10.00824642714285	Infinity
393000	-21.763558402107392	-16.635532333438686	-5.128026068668707	-16.635532333438686	10.008174695908968	-8.480129455431625	0.2507583876575321	3.3521033867629173	10.008174695908968	Infinity
394000	-21.21766077569287	-16.635532333438686	-4.582128442254184	-16.635532333438686	10.013586036657022	-7.345458134807821	0.08123420763132871	2.7633296925536364	10.013586036657022	Infinity
395000	-19.795310641692566	-16.635532333438686	-3.1597783082538786	-16.635532333438686	10.005690036629431	-6.684127376815939	0.07714172302912252	3.52434906856206	10.005690036629431	Infinity
396000	-20.022325859160645	-16.635532333438686	-3.386793525721961	-16.635532333438686	10.004661207536797	-6.964390899999909	0.12301914437404238	3.577597374277948	10.004661207536797	Infinity
397000	-19.783889889775583	-16.635532333438686	-3.148357556336898	-16.635532333438686	10.004661207536797	-6.725954930614846	0.09661683594746694	3.577597374277948	10.004661207536797	Infinity
398000	-20.560232126960102	-16.635532333438686	-3.924699793521417	-16.635532333438686	9.989615130926584	-7.071703917944868	0.08371105058568122	3.147004124423451	9.989615130926584	Infinity
399000	-20.882721556414953	-16.635532333438686	-4.247189222976268	-16.635532333438686	9.989615130926584	-7.394193347399719	0.18043918959722924	3.147004124423451	9.989615130926584	Infinity
400000	-20.396805134619	-16.635532333438686	-3.761272801180313	-16.635532333438686	10.001294507506936	-7.439125705536167	0.1414953592034396	3.677852904355854	10.001294507506936	Infinity
401000	-20.05493388063558	-16.635532333438686	-3.4194015471968964	-16.635532333438686	9.994792572552473	-6.970046696874045	0.06190892301620926	3.5506451496771483	9.994792572552473	Infinity
402000	-19.63388345025196	-16.635532333438686	-2.9983511168132737	-16.635532333438686	9.99713533311044	-6.643551187656005	0.11813375361852291	3.6452000708427312	9.99713533311044	Infinity
403000	-20.201294454046664	-16.635532333438686	-3.5657621206079777	-16.635532333438686	10.001558715404038	-7.239845804837477	0.15850428833688054	3.6740836842294997	10.001558715404038	Infinity
404000	-20.705793660006723	-16.635532333438686	-4.070261326568036	-16.635532333438686	9.988366805830745	-7.0798369464535496	0.08314989262765249	3.0095756198855135	9.988366805830745	Infinity
405000	-20.45764246816024	-16.635532333438686	-3.822110134721554	-16.635532333438686	10.003589744724056	-7.4439104515855155	0.13424324319650227	3.6218003168639616	10.003589744724056	Infinity
406000	-20.338677533406802	-16.635532333438686	-3.703145199968117	-16.635532333438686	10.005076467465017	-7.260524243134666	0.12078314908107174	3.5573790431665495	10.005076467465017	Infinity
407000	-19.893194722521578	-16.635532333438686	-3.2576623890828924	-16.635532333438686	10.000780309407416	-6.940849628009802	0.13648549953547084	3.68318723892691	10.000780309407416	Infinity
408000	-21.74454751281048	-16.635532333438686	-5.109015179371794	-16.635532333438686	9.998446667765934	-8.783182627008278	0.014665935186127826	3.674167447636484	9.998446667765934	Infinity
409000	-20.83901978275625	-16.635532333438686	-4.203487449317564	-16.635532333438686	10.011740806266554	-7.200486443157261	0.04594862026687801	2.996998993839697	10.011740806266554	Infinity
410000	-21.25495331079594	-16.635532333438686	-4.619420977357254	-16.635532333438686	10.016197123618577	-6.993918562563392	0.08246055850836659	2.3744975852061385	10.016197123618577	Infinity
411000	-21.22412215921976	-16.635532333438686	-4.588589825781076	-16.635532333438686	9.983047345027412	-6.837858925466429	0.15058531491627927	2.249269099685352	9.983047345027412	Infinity
412000	-20.00302598300809	-16.635532333438686	-3.367493649569404	-16.635532333438686	9.992925251498187	-6.803464970533312	0.06378206330049989	3.4359713209639082	9.992925251498187	Infinity
413000	-20.20166219391703	-16.635532333438686	-3.566129860478346	-16.635532333438686	10.006429762558641	-7.045652280459262	0.07895053254424103	3.4795224199809156	10.006429762558641	Infinity
414000	-21.40545258147436	-16.635532333438686	-4.769920248035675	-16.635532333438686	9.988473661090138	-7.791869457494114	0.21167045319933436	3.0219492094584393	9.988473661090138	Infinity
415000	-19.891422350451695	-16.635532333438686	-3.2558900170130087	-16.635532333438686	10.003577791740902	-6.878118701090091	0.08929383005720436	3.622228684077082	10.003577791740902	Infinity
416000	-20.105525143174194	-16.635532333438686	-3.4699928097355075	-16.635532333438686	9.997410234315662	-7.122690031020062	0.14273024308923518	3.652697221284554	9.997410234315662	Infinity
417000	-19.73532622416117	-16.635532333438686	-3.099793890722486	-16.635532333438686	10.00244197075489	-6.756209437667194	0.14151010627025348	3.656415546944708	10.00244197075489	Infinity
418000	-20.132847762741015	-16.635532333438686	-3.4973154293023283	-16.635532333438686	10.00566191557541	-7.023260642170442	0.12729299954210657	3.5259452128681135	10.00566191557541	Infinity
419000	-20.439495658687377	-16.635532333438686	-3.803963325248692	-16.635532333438686	10.010061030784003	-6.984073275848808	0.060655327487908174	3.1801099506001163	10.010061030784003	Infinity
420000	-20.719629342453832	-16.635532333438686	-4.084097009015146	-16.635532333438686	10.009324967608476	-7.3355535573029	0.05199209752298533	3.251456548287754	10.009324967608476	Infinity
421000	-20.49387928929554	-16.635532333438686	-3.858346955856852	-16.635532333438686	9.990113603217551	-7.055874401940229	0.15236633526940105	3.197527446083377	9.990113603217551	Infinity
422000	-21.241933085264634	-16.635532333438686	-4.606400751825946	-16.635532333438686	10.014418028903217	-7.2532346173393965	0.06556516590150671	2.6468338655134507	10.014418028903217	Infinity
423000	-20.5333074474874	-16.635532333438686	-3.8977751140487116	-16.635532333438686	9.99545146985174	-7.480561134284012	0.11315269517410749	3.5827860202353006	9.99545146985174	Infinity
424000	-20.045145706041176	-16.635532333438686	-3.409613372602489	-16.635532333438686	9.99545146985174	-6.99239939283779	0.17084663281591672	3.5827860202353006	9.99545146985174	Infinity
425000	-21.436664272904164	-16.635532333438686	-4.801131939465478	-16.635532333438686	9.980790132922563	-6.642268626584823	0.10000903966780636	1.841136687119345	9.980790132922563	Infinity
426000	-21.97649415974901	-16.635532333438686	-5.340961826310325	-16.635532333438686	10.021206547379725	-6.77860522025115	0.13525093048396553	1.4376433939408257	10.021206547379725	Infinity
427000	-21.648274234461432	-16.635532333438686	-5.012741901022747	-16.635532333438686	9.9902665815422	-8.225276379432897	0.020412500177709264	3.2125344784101495	9.9902665815422	Infinity
428000	-20.400665984168068	-16.635532333438686	-3.7651336507293816	-16.635532333438686	9.99663813297067	-7.394854553898318	0.052071253792339414	3.6297209031689364	9.99663813297067	Infinity
429000	-24.124897462180932	-16.635532333438686	-7.4893651287422465	-16.635532333438686	10.028858393175009	-7.01156249830875	0.06906502109407527	-0.47780263043349613	10.028858393175009	Infinity
430000	-20.787645088135605	-16.635532333438686	-4.152112754696919	-16.635532333438686	9.984987612718527	-6.711485548035656	0.0720589588241135	2.5593727933387367	9.984987612718527	Infinity
431000	-20.85384741103305	-16.635532333438686	-4.218315077594367	-16.635532333438686	9.991041918614062	-7.5033106197923605	0.1658435621435477	3.284995542197993	9.991041918614062	Infinity
432000	-20.108857758865327	-16.635532333438686	-3.473325425426639	-16.635532333438686	9.993420419541918	-6.943102683188189	0.08327213162072457	3.4697772577615504	9.993420419541918	Infinity
433000	-22.355163907396108	-16.635532333438686	-5.719631573957422	-16.635532333438686	9.998120554638206	-9.38820165240099	0.229257999845434	3.6685700784435684	9.998120554638206	Infinity
434000	-21.374507534674407	-16.635532333438686	-4.7389752012357205	-16.635532333438686	9.998845607470086	-8.418543743453533	0.2706249790339152	3.6795685422178126	9.998845607470086	Infinity
435000	-20.750203265905363	-16.635532333438686	-4.114670932466675	-16.635532333438686	10.011434095370433	-7.147209900549327	0.057764129694536336	3.0325389680826516	10.011434095370433	Infinity
436000	-21.323040021028387	-16.635532333438686	-4.687507687589701	-16.635532333438686	10.002940007961685	-8.330521106299257	0.01977747655024766	3.6430134187095553	10.002940007961685	Infinity
437000	-22.117311286332352	-16.635532333438686	-5.481778952893665	-16.635532333438686	10.002459241949342	-9.137771250850058	0.3451954036476497	3.6559922979563932	10.002459241949342	Infinity
438000	-22.87306226662273	-16.635532333438686	-6.237529933184042	-16.635532333438686	10.0203960376503	-7.843769826805081	0.23894876209200905	1.6062398936210385	10.0203960376503	Infinity
439000	-21.176429795323994	-16.635532333438686	-4.540897461885309	-16.635532333438686	10.014930277871763	-7.112563128028508	0.14392915855372732	2.5716656661431996	10.014930277871763	Infinity
440000	-21.174814499267207	-16.635532333438686	-4.53928216582852	-16.635532333438686	10.014930277871763	-7.110947831971719	0.10618840349247319	2.5716656661431996	10.014930277871763	Infinity
441000	-20.05996862699008	-16.635532333438686	-3.4244362935513943	-16.635532333438686	9.997793811528874	-7.086331608484167	0.08948878219452328	3.661895314932773	9.997793811528874	Infinity
442000	-23.09645587005153	-16.635532333438686	-6.460923536612841	-16.635532333438686	9.995284894574027	-10.035994093506066	0.30932003971605626	3.575070556893225	9.995284894574027	Infinity
443000	-22.881151664174507	-16.635532333438686	-6.245619330735821	-16.635532333438686	10.010354336966943	-9.395789513394252	0.010607210970833336	3.1501701826584307	10.010354336966943	Infinity
444000	-24.96086500181086	-16.635532333438686	-8.325332668372173	-16.635532333438686	10.014574875158806	-10.949429391681761	0.3913803189460812	2.624096723309589	10.014574875158806	Infinity
445000	-21.851622067351606	-16.635532333438686	-5.216089733912918	-16.635532333438686	10.017654243827401	-7.343959761109668	0.039307674692652374	2.127870027196749	10.017654243827401	Infinity
446000	-24.66224743617533	-16.635532333438686	-8.026715102736645	-16.635532333438686	10.028212613154615	-7.733189050460291	0.029149926861513936	-0.2935260522763534	10.028212613154615	Infinity
447000	-22.931382738770985	-16.635532333438686	-6.295850405332297	-16.635532333438686	9.985150974729914	-8.8796143007574	0.21830005382078063	2.5837638954251023	9.985150974729914	Infinity
448000	-20.217978688763267	-16.635532333438686	-3.5824463553245796	-16.635532333438686	9.99119227607155	-6.880798004108998	0.1007321531719125	3.2983516487844184	9.99119227607155	Infinity
449000	-20.768382020026323	-16.635532333438686	-4.132849686587635	-16.635532333438686	10.011328188499544	-7.177442065965077	0.1419831204653922	3.0445923793774416	10.011328188499544	Infinity
450000	-20.345198514137078	-16.635532333438686	-3.7096661806983913	-16.635532333438686	10.000400179559806	-7.395097115081377	0.0785868237738433	3.685430934382986	10.000400179559806	Infinity
451000	-20.462820304306156	-16.635532333438686	-3.8272879708674714	-16.635532333438686	10.005971600467607	-7.335219562927274	0.051291971372728846	3.5079315920598027	10.005971600467607	Infinity
452000	-22.41543403227991	-16.635532333438686	-5.7799016988412255	-16.635532333438686	10.023249181953725	-6.763511044037623	0.1312256054851214	0.9836093451963972	10.023249181953725	Infinity
453000	-20.7503794427579	-16.635532333438686	-4.114847109319214	-16.635532333438686	10.005942623759843	-7.6245048763473795	0.21881334554276496	3.5096577670281657	10.005942623759843	Infinity
454000	-20.033382009970786	-16.635532333438686	-3.397849676532101	-16.635532333438686	9.995219845370036	-6.96983193788368	0.11986735303184569	3.5719822613515793	9.995219845370036	Infinity
455000	-20.238177224996022	-16.635532333438686	-3.602644891557335	-16.635532333438686	9.995253317913022	-7.176221590166568	0.08612190186074872	3.573576698609233	9.995253317913022	Infinity
456000	-20.848993992684633	-16.635532333438686	-4.213461659245949	-16.635532333438686	10.01439871315175	-6.863078609897602	0.12265206618313836	2.6496169506516534	10.01439871315175	Infinity
457000	-22.677859325622443	-16.635532333438686	-6.042326992183756	-16.635532333438686	9.97828378892773	-7.370589528290178	0.06863048959290247	1.328262536106422	9.97828378892773	Infinity
458000	-20.529894322139253	-16.635532333438686	-3.8943619887005676	-16.635532333438686	10.010773555352293	-7.000246166839433	0.08337596733573649	3.105884178138865	10.010773555352293	Infinity
459000	-19.79624477720183	-16.635532333438686	-3.1607124437631464	-16.635532333438686	9.999790858107586	-6.846725394890752	0.14827845532862152	3.686012951127606	9.999790858107586	Infinity
460000	-20.11340621499876	-16.635532333438686	-3.477873881560077	-16.635532333438686	10.004889503439975	-7.044569314895883	0.08637747161280682	3.5666954333358056	10.004889503439975	Infinity
461000	-23.44777688648429	-16.635532333438686	-6.8122445530456055	-16.635532333438686	10.004889503439975	-10.378939986381411	0.36104881410758705	3.5666954333358056	10.004889503439975	Infinity
462000	-21.443755424645055	-16.635532333438686	-4.808223091206369	-16.635532333438686	9.994049000694258	-8.31738278030505	0.19596712103437403	3.5091596890986803	9.994049000694258	Infinity
463000	-22.209030546869577	-16.635532333438686	-5.5734982134308915	-16.635532333438686	10.018767237165866	-7.498683912014993	0.21377261628938607	1.9251856985841016	10.018767237165866	Infinity
464000	-20.24395504978832	-16.635532333438686	-3.6084227163496334	-16.635532333438686	10.005880485984173	-7.121753792082763	0.04717046712311244	3.5133310757331295	10.005880485984173	Infinity
465000	-20.992529763608488	-16.635532333438686	-4.356997430169802	-16.635532333438686	9.98346371830796	-6.67598602196062	0.10259489928673851	2.3189885917908186	9.98346371830796	Infinity
466000	-20.180618362106564	-16.635532333438686	-3.545086028667877	-16.635532333438686	10.00226173087682	-7.2057405486555055	0.044106755272781926	3.6606545199876286	10.00226173087682	Infinity
467000	-20.590972727059253	-16.635532333438686	-3.955440393620568	-16.635532333438686	9.997308311117742	-7.605446101209621	0.11582162257985247	3.650005707589053	9.997308311117742	Infinity
468000	-20.692520697587618	-16.635532333438686	-4.056988364148934	-16.635532333438686	9.996900435712574	-7.6951835230729095	0.033998900711280845	3.638195158923976	9.996900435712574	Infinity
469000	-20.861671899506163	-16.635532333438686	-4.226139566067475	-16.635532333438686	10.006809932375782	-7.6804953240372456	0.146380401465097	3.4543557579697706	10.006809932375782	Infinity
470000	-20.018463087931043	-16.635532333438686	-3.382930754492356	-16.635532333438686	9.994587207863894	-6.922670813732331	0.057435519275235665	3.5397400592399753	9.994587207863894	Infinity
471000	-21.54898258564794	-16.635532333438686	-4.913450252209255	-16.635532333438686	9.994587207863894	-8.45319031144923	0.17503027459883366	3.5397400592399753	9.994587207863894	Infinity
472000	-19.8887444760526	-16.635532333438686	-3.2532121426139136	-16.635532333438686	9.9998133345007	-6.939269575354189	0.0663343361752166	3.686057432740275	9.9998133345007	Infinity
473000	-22.423106521192842	-16.635532333438686	-5.787574187754155	-16.635532333438686	9.988064955270886	-8.761579377107815	0.19549483315515126	2.97400518935366	9.988064955270886	Infinity
474000	-21.473151629838757	-16.635532333438686	-4.837619296400072	-16.635532333438686	9.983770067910859	-7.206797471092842	0.07566569894421975	2.3691781746927703	9.983770067910859	Infinity
475000	-20.2109270536942	-16.635532333438686	-3.5753947202555136	-16.635532333438686	10.000899668360997	-7.2575793572400356	0.07924854697257741	3.682184636984522	10.000899668360997	Infinity
476000	-20.874521845411138	-16.635532333438686	-4.238989511972452	-16.635532333438686	10.003348760538985	-7.86915017901854	0.1331792430960212	3.6301606670460873	10.003348760538985	Infinity
477000	-20.974527670359524	-16.635532333438686	-4.3389953369208385	-16.635532333438686	9.984482309736531	-6.821233434139515	0.06162920565206086	2.4822380972186764	9.984482309736531	Infinity
478000	-23.09300943720524	-16.635532333438686	-6.457477103766552	-16.635532333438686	10.010929261624748	-9.546464958239067	0.27687854653539495	3.088987854472515	10.010929261624748	Infinity
479000	-20.708591755847305	-16.635532333438686	-4.073059422408619	-16.635532333438686	10.007639164353995	-7.4675069150553295	0.11476851245928142	3.394447492646711	10.007639164353995	Infinity
480000	-20.947681891085637	-16.635532333438686	-4.31214955764695	-16.635532333438686	9.99043741846773	-7.5411663826237945	0.036639873662046456	3.2290168249768447	9.99043741846773	Infinity
481000	-20.918138556177098	-16.635532333438686	-4.282606222738412	-16.635532333438686	9.986450533329302	-7.050897640220065	0.08118780413150675	2.7682914174816533	9.986450533329302	Infinity
